CompanyID,CompanyName,Year,Revenue,ProfitMargin,MarketCap,GrowthRate
875,Company_875,2022,4894.0,28.7,14750.8,11.6
875,Company_875,2023,4847.2,26.3,25939.8,-1.0
875,Company_875,2024,5477.5,23.2,14704.1,13.0
875,Company_875,2025,5944.8,23.1,27936.4,8.5
876,Company_876,2015,1921.1,16.8,4615.2,
876,Company_876,2016,1895.1,17.9,3768.2,-1.4
876,Company_876,2017,2124.9,18.9,8136.7,12.1
876,Company_876,2018,2296.5,21.4,8957.9,8.1
876,Company_876,2019,2511.6,19.2,10515.1,9.4
876,Company_876,2020,2810.9,18.8,10594.9,11.9
876,Company_876,2021,2747.6,19.5,10908.4,-2.3
876,Company_876,2022,2663.3,17.6,10241.9,-3.1
876,Company_876,2023,3004.5,18.5,9749.9,12.8
876,Company_876,2024,3258.0,15.7,12682.7,8.4
876,Company_876,2025,3361.4,17.9,12338.4,3.2
877,Company_877,2015,1024.1,2.6,362.4,
877,Company_877,2016,1232.6,4.1,953.2,20.4
877,Company_877,2017,1239.3,1.9,247.6,0.5
877,Company_877,2018,1363.4,1.8,406.7,10.0
877,Company_877,2019,1538.1,2.1,680.7,12.8
877,Company_877,2020,1637.4,4.4,1654.0,6.5
877,Company_877,2021,1834.3,3.5,1340.7,12.0
877,Company_877,2022,1790.5,0.1,52.6,-2.4
877,Company_877,2023,1897.2,-0.8,8578.6,6.0
877,Company_877,2024,1891.2,1.9,864.7,-0.3
877,Company_877,2025,1786.5,4.0,1695.6,-5.5
878,Company_878,2015,613.9,8.8,1341.4,
878,Company_878,2016,704.6,12.4,1751.2,14.8
878,Company_878,2017,732.6,10.8,1497.1,4.0
878,Company_878,2018,797.7,11.2,1183.3,8.9
878,Company_878,2019,868.3,11.6,1074.0,8.9
878,Company_878,2020,1073.5,13.5,2124.6,23.6
878,Company_878,2021,1282.3,13.6,3901.2,19.5
878,Company_878,2022,1405.8,12.8,3378.1,9.6
878,Company_878,2023,1412.9,12.6,2122.7,0.5
878,Company_878,2024,1395.7,16.3,4020.3,-1.2
878,Company_878,2025,1469.1,14.8,2599.6,5.3
879,Company_879,2015,879.5,10.0,1281.2,
879,Company_879,2016,949.5,11.0,1152.3,8.0
879,Company_879,2017,1110.0,11.8,1313.8,16.9
879,Company_879,2018,1189.5,12.1,2077.5,7.2
879,Company_879,2019,1258.2,10.8,1490.3,5.8
879,Company_879,2020,1289.5,10.4,1813.1,2.5
879,Company_879,2021,1340.0,10.8,1314.2,3.9
879,Company_879,2022,1280.1,10.2,1677.8,-4.5
879,Company_879,2023,1204.6,11.1,1978.9,-5.9
879,Company_879,2024,1168.8,9.2,1429.4,-3.0
879,Company_879,2025,1162.9,9.8,1564.1,-0.5
880,Company_880,2015,3636.5,5.8,3967.2,
880,Company_880,2016,4061.3,5.2,2852.8,11.7
880,Company_880,2017,4468.1,2.8,2556.5,10.0
880,Company_880,2018,5408.4,1.0,1283.4,21.0
880,Company_880,2019,5506.2,1.1,749.6,1.8
880,Company_880,2020,5419.1,0.8,1099.3,-1.6
880,Company_880,2021,5375.6,3.8,3695.0,-0.8
880,Company_880,2022,6196.1,4.6,2876.3,15.3
880,Company_880,2023,6669.8,2.6,2305.6,7.6
880,Company_880,2024,6939.7,0.7,915.4,4.0
880,Company_880,2025,7401.1,-0.3,8972.8,6.6
881,Company_881,2015,1165.0,14.3,2427.1,
881,Company_881,2016,1181.0,14.8,2271.0,1.4
881,Company_881,2017,1242.2,12.9,1367.3,5.2
881,Company_881,2018,1325.0,13.7,1864.1,6.7
881,Company_881,2019,1334.5,12.2,2434.6,0.7
881,Company_881,2020,1293.8,10.0,1695.7,-3.0
881,Company_881,2021,1321.7,10.6,1548.9,2.2
881,Company_881,2022,1337.7,8.2,1028.4,1.2
881,Company_881,2023,1344.1,8.0,883.3,0.5
881,Company_881,2024,1459.8,9.3,1497.3,8.6
881,Company_881,2025,1498.5,8.3,1466.6,2.7
882,Company_882,2015,5903.4,-13.8,21129.1,
882,Company_882,2016,5996.2,-20.0,17787.1,1.6
882,Company_882,2017,7082.5,-0.7,35225.0,18.1
882,Company_882,2018,7743.2,-4.6,32778.8,9.3
882,Company_882,2019,7136.0,-8.0,25726.6,-7.8
882,Company_882,2020,7163.5,-13.1,24311.7,0.4
882,Company_882,2021,8175.8,-6.8,23960.4,14.1
882,Company_882,2022,9540.2,-0.7,46038.1,16.7
882,Company_882,2023,11328.9,-1.3,47342.3,18.7
882,Company_882,2024,11562.7,-3.9,42305.1,2.1
882,Company_882,2025,11731.7,-3.8,56454.0,1.5
883,Company_883,2015,1598.9,16.8,6806.1,
883,Company_883,2016,2158.0,17.0,9253.0,35.0
883,Company_883,2017,2846.0,21.5,14758.1,31.9
883,Company_883,2018,3481.6,23.3,12488.0,22.3
883,Company_883,2019,3922.7,22.1,17381.0,12.7
883,Company_883,2020,4348.1,22.8,15804.9,10.8
883,Company_883,2021,4298.9,22.4,15193.1,-1.1
883,Company_883,2022,4937.8,21.5,22650.5,14.9
883,Company_883,2023,6159.8,21.7,29669.6,24.7
883,Company_883,2024,7644.3,22.3,46517.9,24.1
883,Company_883,2025,7897.7,22.4,42980.0,3.3
884,Company_884,2015,3825.0,7.9,7135.9,
884,Company_884,2016,3710.2,10.3,7957.1,-3.0
884,Company_884,2017,4208.8,9.4,6708.7,13.4
884,Company_884,2018,3897.6,9.4,5299.8,-7.4
884,Company_884,2019,4002.8,9.5,5721.4,2.7
884,Company_884,2020,4158.4,10.4,6274.0,3.9
884,Company_884,2021,4291.4,10.0,9627.9,3.2
884,Company_884,2022,4264.1,9.5,9232.3,-0.6
884,Company_884,2023,4202.6,11.1,5115.2,-1.4
884,Company_884,2024,4125.2,9.1,8874.5,-1.8
884,Company_884,2025,4360.4,9.2,7920.2,5.7
885,Company_885,2015,1212.5,6.7,1536.3,
885,Company_885,2016,1348.7,4.4,1318.6,11.2
885,Company_885,2017,1623.2,4.1,781.8,20.4
885,Company_885,2018,1529.5,6.6,2186.2,-5.8
885,Company_885,2019,1622.8,11.4,2880.2,6.1
885,Company_885,2020,1704.5,11.0,2449.0,5.0
885,Company_885,2021,1754.5,12.6,3861.8,2.9
885,Company_885,2022,1868.8,14.4,5848.4,6.5
885,Company_885,2023,1966.5,14.3,4682.8,5.2
885,Company_885,2024,2068.2,17.6,8283.3,5.2
885,Company_885,2025,2065.6,15.1,5053.4,-0.1
886,Company_886,2015,1284.4,12.3,3150.7,
886,Company_886,2016,1243.7,11.5,2889.5,-3.2
886,Company_886,2017,1205.3,9.7,1880.4,-3.1
886,Company_886,2018,1297.3,8.2,1684.5,7.6
886,Company_886,2019,1268.0,8.4,1471.6,-2.3
886,Company_886,2020,1268.6,9.0,2122.6,0.0
886,Company_886,2021,1209.6,9.3,2277.6,-4.7
886,Company_886,2022,1216.5,11.1,2451.9,0.6
886,Company_886,2023,1174.4,11.5,2009.9,-3.5
886,Company_886,2024,1139.7,11.8,1417.0,-3.0
886,Company_886,2025,1128.8,8.6,1410.1,-1.0
887,Company_887,2015,2853.0,9.0,2789.9,
887,Company_887,2016,2717.6,9.5,2850.8,-4.7
887,Company_887,2017,2483.3,10.3,3242.4,-8.6
887,Company_887,2018,2770.4,9.0,2014.6,11.6
887,Company_887,2019,3040.0,9.3,2529.1,9.7
887,Company_887,2020,3373.9,11.0,4118.5,11.0
887,Company_887,2021,3802.0,10.4,4713.6,12.7
887,Company_887,2022,3604.5,9.6,3814.2,-5.2
887,Company_887,2023,3624.2,10.6,5546.8,0.5
887,Company_887,2024,3735.2,8.6,4480.2,3.1
887,Company_887,2025,4003.6,7.0,3850.6,7.2
888,Company_888,2015,1272.8,9.3,1514.3,
888,Company_888,2016,1220.4,9.2,1613.0,-4.1
888,Company_888,2017,1366.1,11.1,2258.9,11.9
888,Company_888,2018,1372.7,10.8,1585.8,0.5
888,Company_888,2019,1288.9,9.0,1610.3,-6.1
888,Company_888,2020,1136.6,9.0,1180.1,-11.8
888,Company_888,2021,1002.9,7.1,591.0,-11.8
888,Company_888,2022,982.1,6.8,548.6,-2.1
888,Company_888,2023,947.1,3.9,468.1,-3.6
888,Company_888,2024,867.2,1.6,147.4,-8.4
888,Company_888,2025,835.3,2.3,278.2,-3.7
889,Company_889,2015,2517.7,7.0,3102.6,
889,Company_889,2016,2587.0,5.6,1775.8,2.8
889,Company_889,2017,2572.9,7.1,2779.2,-0.5
889,Company_889,2018,2703.5,4.3,1377.6,5.1
889,Company_889,2019,2597.7,3.1,833.5,-3.9
889,Company_889,2020,2488.1,5.7,2185.8,-4.2
889,Company_889,2021,2708.1,7.5,3512.6,8.8
889,Company_889,2022,2541.2,12.6,3398.8,-6.2
889,Company_889,2023,2740.8,13.4,6683.0,7.9
889,Company_889,2024,3445.2,13.1,10493.3,25.7
889,Company_889,2025,3933.7,14.9,8604.2,14.2
890,Company_890,2015,244.4,9.8,265.9,
890,Company_890,2016,235.3,8.0,218.9,-3.7
890,Company_890,2017,225.1,9.4,197.3,-4.4
890,Company_890,2018,226.3,8.3,183.8,0.5
890,Company_890,2019,241.6,8.7,242.9,6.8
890,Company_890,2020,209.3,9.1,247.4,-13.4
890,Company_890,2021,211.0,8.4,205.9,0.8
890,Company_890,2022,199.9,6.3,157.1,-5.3
890,Company_890,2023,216.0,5.9,178.9,8.0
890,Company_890,2024,226.3,6.2,163.7,4.8
890,Company_890,2025,202.9,5.5,161.5,-10.3
891,Company_891,2015,7955.8,9.6,14100.5,
891,Company_891,2016,9453.5,9.7,7390.2,18.8
891,Company_891,2017,10765.0,9.2,19127.1,13.9
891,Company_891,2018,13345.7,8.3,15027.0,24.0
891,Company_891,2019,13893.0,8.3,11457.7,4.1
891,Company_891,2020,14779.7,2.5,4106.3,6.4
891,Company_891,2021,17683.5,2.5,5138.7,19.6
891,Company_891,2022,19938.3,6.9,21560.3,12.8
891,Company_891,2023,22872.5,9.5,26746.4,14.7
891,Company_891,2024,24945.0,9.4,36906.9,9.1
891,Company_891,2025,30093.5,8.2,52872.6,20.6
892,Company_892,2015,824.1,2.9,257.4,
892,Company_892,2016,799.7,0.8,70.4,-3.0
892,Company_892,2017,856.8,3.4,325.9,7.1
892,Company_892,2018,896.2,3.3,258.9,4.6
892,Company_892,2019,890.6,3.4,372.3,-0.6
892,Company_892,2020,914.2,3.3,542.4,2.6
892,Company_892,2021,906.2,2.2,267.2,-0.9
892,Company_892,2022,864.0,4.1,444.9,-4.7
892,Company_892,2023,882.0,4.5,357.4,2.1
892,Company_892,2024,787.7,-0.9,1410.0,-10.7
892,Company_892,2025,718.2,-0.9,1505.9,-8.8
893,Company_893,2015,3696.3,17.5,9987.6,
893,Company_893,2016,3959.9,17.9,11820.3,7.1
893,Company_893,2017,4088.5,15.9,5285.5,3.2
893,Company_893,2018,4649.7,15.5,9281.0,13.7
893,Company_893,2019,5712.9,12.7,13557.2,22.9
893,Company_893,2020,6065.2,9.5,5041.7,6.2
893,Company_893,2021,6705.5,12.4,6833.1,10.6
893,Company_893,2022,7179.9,11.5,10680.8,7.1
893,Company_893,2023,7801.6,13.4,18683.8,8.7
893,Company_893,2024,7753.4,11.5,16846.4,-0.6
893,Company_893,2025,9447.8,10.4,14447.0,21.9
894,Company_894,2015,12207.4,12.9,22608.5,
894,Company_894,2016,12769.5,13.5,25863.7,4.6
894,Company_894,2017,13451.7,12.3,27748.0,5.3
894,Company_894,2018,12297.1,15.6,35208.2,-8.6
894,Company_894,2019,13697.6,18.9,35578.6,11.4
894,Company_894,2020,13393.6,21.0,46528.5,-2.2
894,Company_894,2021,12603.5,19.2,40403.9,-5.9
894,Company_894,2022,12012.7,19.0,27875.7,-4.7
894,Company_894,2023,12940.6,16.3,38488.9,7.7
894,Company_894,2024,13774.5,15.5,43462.2,6.4
894,Company_894,2025,15518.0,10.3,20539.8,12.7
895,Company_895,2015,8876.1,14.0,23825.4,
895,Company_895,2016,8433.9,13.0,20116.3,-5.0
895,Company_895,2017,8245.3,14.7,20809.2,-2.2
895,Company_895,2018,8399.4,17.1,16459.3,1.9
895,Company_895,2019,8095.0,15.1,20829.5,-3.6
895,Company_895,2020,8300.1,15.5,14583.2,2.5
895,Company_895,2021,8911.0,16.3,14411.7,7.4
895,Company_895,2022,8873.2,16.0,15405.5,-0.4
895,Company_895,2023,8279.2,17.6,23666.7,-6.7
895,Company_895,2024,8762.2,17.0,20101.4,5.8
895,Company_895,2025,8786.7,14.9,14500.4,0.3
896,Company_896,2015,437.3,13.5,1148.4,
896,Company_896,2016,393.7,12.6,889.1,-10.0
896,Company_896,2017,408.0,9.0,779.4,3.6
896,Company_896,2018,376.9,7.7,464.8,-7.6
896,Company_896,2019,362.5,5.7,178.3,-3.8
896,Company_896,2020,365.5,4.0,261.5,0.8
896,Company_896,2021,340.5,1.8,68.1,-6.9
896,Company_896,2022,296.8,-3.3,1063.6,-12.8
896,Company_896,2023,306.6,-5.6,1097.0,3.3
896,Company_896,2024,293.9,-5.5,723.8,-4.1
896,Company_896,2025,269.6,-6.6,312.1,-8.3
897,Company_897,2015,586.1,7.3,523.7,
897,Company_897,2016,602.9,8.4,715.2,2.9
897,Company_897,2017,624.4,9.7,738.4,3.6
897,Company_897,2018,591.6,9.9,486.9,-5.3
897,Company_897,2019,578.6,6.1,381.9,-2.2
897,Company_897,2020,593.7,5.1,284.6,2.6
897,Company_897,2021,685.7,7.4,555.6,15.5
897,Company_897,2022,735.2,7.8,487.9,7.2
897,Company_897,2023,747.7,8.3,707.8,1.7
897,Company_897,2024,728.2,8.1,474.6,-2.6
897,Company_897,2025,709.4,6.7,488.2,-2.6
898,Company_898,2015,662.0,12.4,965.4,
898,Company_898,2016,669.0,14.0,1087.1,1.1
898,Company_898,2017,657.1,16.6,1486.8,-1.8
898,Company_898,2018,720.7,18.2,1746.9,9.7
898,Company_898,2019,763.6,17.1,1243.1,6.0
898,Company_898,2020,785.0,15.2,1690.8,2.8
898,Company_898,2021,757.0,14.6,1399.6,-3.6
898,Company_898,2022,827.2,15.1,1385.0,9.3
898,Company_898,2023,902.1,13.9,1025.4,9.1
898,Company_898,2024,973.2,15.2,1679.0,7.9
898,Company_898,2025,936.3,11.6,1070.4,-3.8
899,Company_899,2015,2256.2,4.9,2157.1,
899,Company_899,2016,1974.1,5.8,1709.8,-12.5
899,Company_899,2017,2044.1,10.2,2838.0,3.5
899,Company_899,2018,2127.1,13.1,5969.6,4.1
899,Company_899,2019,2311.1,12.5,5544.8,8.7
899,Company_899,2020,2257.6,14.2,3697.7,-2.3
899,Company_899,2021,2715.0,12.2,2681.3,20.3
899,Company_899,2022,2858.8,12.3,4760.7,5.3
899,Company_899,2023,2878.0,12.3,5353.5,0.7
899,Company_899,2024,3252.0,15.4,5384.8,13.0
899,Company_899,2025,3580.3,16.0,8930.7,10.1
900,Company_900,2015,940.4,15.4,1195.5,
900,Company_900,2016,817.8,18.0,1383.3,-13.0
900,Company_900,2017,761.2,18.3,1405.3,-6.9
900,Company_900,2018,704.5,17.0,1135.0,-7.4
900,Company_900,2019,770.5,19.8,1609.8,9.4
900,Company_900,2020,662.8,20.3,1954.0,-14.0
900,Company_900,2021,697.7,20.2,1557.1,5.3
900,Company_900,2022,650.7,22.5,1263.6,-6.7
900,Company_900,2023,576.2,24.7,1470.4,-11.4
900,Company_900,2024,547.5,28.3,2013.9,-5.0
900,Company_900,2025,574.9,28.5,2082.4,5.0
901,Company_901,2015,672.6,5.7,801.0,
901,Company_901,2016,686.3,4.1,598.4,2.0
901,Company_901,2017,730.8,6.7,1078.7,6.5
901,Company_901,2018,725.4,4.4,788.8,-0.7
901,Company_901,2019,814.3,3.8,489.4,12.3
901,Company_901,2020,766.2,7.7,1249.9,-5.9
901,Company_901,2021,723.8,9.1,953.7,-5.5
901,Company_901,2022,729.4,12.6,1673.5,0.8
901,Company_901,2023,735.2,9.6,1243.9,0.8
901,Company_901,2024,817.3,8.1,758.6,11.2
901,Company_901,2025,964.6,8.0,986.6,18.0
902,Company_902,2015,416.2,10.6,359.5,
902,Company_902,2016,557.7,11.8,572.1,34.0
902,Company_902,2017,595.2,13.2,968.5,6.7
902,Company_902,2018,572.4,12.2,976.6,-3.8
902,Company_902,2019,624.3,13.2,763.1,9.1
902,Company_902,2020,609.1,16.1,896.0,-2.4
902,Company_902,2021,605.9,16.0,1274.9,-0.5
902,Company_902,2022,638.9,15.8,1196.0,5.4
902,Company_902,2023,701.8,15.9,1042.4,9.9
902,Company_902,2024,729.0,16.4,1501.7,3.9
902,Company_902,2025,800.4,13.9,943.7,9.8
903,Company_903,2015,2611.2,-1.2,10677.9,
903,Company_903,2016,2724.7,1.8,902.8,4.3
903,Company_903,2017,3052.5,-0.9,12368.5,12.0
903,Company_903,2018,3421.9,-0.9,15677.2,12.1
903,Company_903,2019,3908.2,-1.0,16425.9,14.2
903,Company_903,2020,3922.9,-1.8,6296.3,0.4
903,Company_903,2021,4716.5,-0.4,12743.3,20.2
903,Company_903,2022,5772.2,-0.2,28371.5,22.4
903,Company_903,2023,6568.8,3.0,3343.2,13.8
903,Company_903,2024,7443.4,5.3,6281.0,13.3
903,Company_903,2025,8544.4,11.0,18738.0,14.8
904,Company_904,2015,985.8,10.4,1230.9,
904,Company_904,2016,1259.9,8.9,945.7,27.8
904,Company_904,2017,1389.0,6.7,1160.6,10.2
904,Company_904,2018,1648.4,5.3,1134.6,18.7
904,Company_904,2019,1536.0,3.4,486.7,-6.8
904,Company_904,2020,1574.5,-0.2,5585.6,2.5
904,Company_904,2021,1590.5,1.4,233.7,1.0
904,Company_904,2022,1687.5,-1.3,8417.3,6.1
904,Company_904,2023,1571.4,-0.7,1596.4,-6.9
904,Company_904,2024,1812.4,-1.9,3171.2,15.3
904,Company_904,2025,1982.5,-1.9,4399.7,9.4
905,Company_905,2015,468.8,11.0,485.8,
905,Company_905,2016,429.5,14.2,1251.8,-8.4
905,Company_905,2017,493.3,14.2,1166.5,14.8
905,Company_905,2018,441.3,13.0,1151.4,-10.5
905,Company_905,2019,439.9,10.6,1007.1,-0.3
905,Company_905,2020,481.0,13.5,689.5,9.4
905,Company_905,2021,491.2,10.3,546.8,2.1
905,Company_905,2022,480.3,13.4,1056.8,-2.2
905,Company_905,2023,531.6,12.7,719.6,10.7
905,Company_905,2024,561.1,8.7,1067.4,5.6
905,Company_905,2025,558.7,6.3,369.0,-0.4
906,Company_906,2015,6113.2,5.8,3930.0,
906,Company_906,2016,6903.3,7.4,7961.1,12.9
906,Company_906,2017,6965.5,11.4,12000.0,0.9
906,Company_906,2018,7125.5,10.9,13052.8,2.3
906,Company_906,2019,6782.5,6.5,7966.5,-4.8
906,Company_906,2020,7041.3,7.4,8100.3,3.8
906,Company_906,2021,6592.0,9.4,7322.4,-6.4
906,Company_906,2022,6715.1,9.1,6500.5,1.9
906,Company_906,2023,7065.3,5.3,6634.4,5.2
906,Company_906,2024,7711.8,7.2,9878.1,9.2
906,Company_906,2025,7664.5,10.7,10316.6,-0.6
907,Company_907,2015,356.4,2.8,88.0,
907,Company_907,2016,398.8,1.7,70.2,11.9
907,Company_907,2017,475.7,4.0,222.3,19.3
907,Company_907,2018,505.9,5.0,318.9,6.3
907,Company_907,2019,577.9,4.4,231.2,14.2
907,Company_907,2020,666.5,3.3,412.4,15.3
907,Company_907,2021,668.7,1.7,187.9,0.3
907,Company_907,2022,737.3,2.3,190.0,10.3
907,Company_907,2023,839.5,0.7,68.5,13.9
907,Company_907,2024,881.7,2.0,293.2,5.0
907,Company_907,2025,968.5,-0.2,1315.5,9.8
908,Company_908,2015,4891.9,7.8,10713.8,
908,Company_908,2016,4133.6,3.1,3487.2,-15.5
908,Company_908,2017,4644.1,1.9,1753.8,12.3
908,Company_908,2018,5175.1,2.2,3548.0,11.4
908,Company_908,2019,5224.3,2.2,2894.2,1.0
908,Company_908,2020,5373.5,5.8,6998.7,2.9
908,Company_908,2021,6241.0,8.3,13974.2,16.1
908,Company_908,2022,6750.0,6.6,9607.3,8.2
908,Company_908,2023,7873.1,9.1,19599.7,16.6
908,Company_908,2024,7594.5,9.6,24987.4,-3.5
908,Company_908,2025,8189.3,11.6,28488.0,7.8
909,Company_909,2015,6281.0,16.3,13517.6,
909,Company_909,2016,6049.9,18.4,20443.6,-3.7
909,Company_909,2017,6218.5,21.4,11175.6,2.8
909,Company_909,2018,5846.4,22.6,20208.3,-6.0
909,Company_909,2019,5289.1,25.8,26973.4,-9.5
909,Company_909,2020,4750.6,28.0,15855.6,-10.2
909,Company_909,2021,3964.2,28.7,15888.0,-16.6
909,Company_909,2022,4072.0,29.2,21657.0,2.7
909,Company_909,2023,3894.9,28.3,14585.5,-4.4
909,Company_909,2024,3725.8,26.1,15335.9,-4.3
909,Company_909,2025,3392.0,27.4,13045.8,-9.0
910,Company_910,2015,1991.4,17.8,6683.8,
910,Company_910,2016,2081.4,19.9,3565.8,4.5
910,Company_910,2017,2043.8,17.5,4910.1,-1.8
910,Company_910,2018,2143.1,20.3,6933.8,4.9
910,Company_910,2019,2081.1,19.8,4186.7,-2.9
910,Company_910,2020,2258.5,19.2,5626.1,8.5
910,Company_910,2021,2549.3,21.6,6773.6,12.9
910,Company_910,2022,2772.0,20.6,9551.4,8.7
910,Company_910,2023,2950.0,17.2,5430.7,6.4
910,Company_910,2024,3147.5,14.5,8022.6,6.7
910,Company_910,2025,3283.9,16.9,10204.3,4.3
911,Company_911,2015,393.0,6.8,361.8,
911,Company_911,2016,423.7,3.8,179.9,7.8
911,Company_911,2017,452.5,1.7,154.6,6.8
911,Company_911,2018,430.2,6.0,306.2,-4.9
911,Company_911,2019,489.6,0.6,37.4,13.8
911,Company_911,2020,465.7,-0.2,277.9,-4.9
911,Company_911,2021,413.2,-1.6,1512.9,-11.3
911,Company_911,2022,391.8,1.1,39.9,-5.2
911,Company_911,2023,407.3,-0.8,300.5,4.0
911,Company_911,2024,417.4,-2.5,1051.9,2.5
911,Company_911,2025,438.0,-0.5,1689.7,4.9
912,Company_912,2015,728.7,15.1,1779.7,
912,Company_912,2016,789.6,18.4,1520.4,8.4
912,Company_912,2017,923.9,20.7,3282.3,17.0
912,Company_912,2018,981.3,19.4,3300.7,6.2
912,Company_912,2019,1118.2,21.9,2911.7,14.0
912,Company_912,2020,1204.2,23.1,3957.0,7.7
912,Company_912,2021,1179.1,22.1,3312.6,-2.1
912,Company_912,2022,1261.6,20.2,2740.5,7.0
912,Company_912,2023,1420.2,19.4,4294.1,12.6
912,Company_912,2024,1589.3,16.8,3598.0,11.9
912,Company_912,2025,1765.3,18.5,4495.3,11.1
913,Company_913,2015,622.6,2.0,204.5,
913,Company_913,2016,701.1,2.8,324.5,12.6
913,Company_913,2017,787.7,-0.4,2291.1,12.4
913,Company_913,2018,920.7,1.5,122.7,16.9
913,Company_913,2019,960.2,0.3,35.5,4.3
913,Company_913,2020,1162.9,2.5,336.3,21.1
913,Company_913,2021,1257.5,4.6,584.7,8.1
913,Company_913,2022,1189.3,1.8,362.7,-5.4
913,Company_913,2023,1246.4,-1.1,6085.1,4.8
913,Company_913,2024,1152.5,-0.8,4190.7,-7.5
913,Company_913,2025,1184.3,-2.0,1691.8,2.8
914,Company_914,2015,1717.7,12.8,2486.5,
914,Company_914,2016,1754.9,11.5,2846.0,2.2
914,Company_914,2017,1797.9,13.0,1945.1,2.5
914,Company_914,2018,1536.0,13.2,1774.7,-14.6
914,Company_914,2019,1588.9,11.8,2701.9,3.4
914,Company_914,2020,1648.9,11.7,1781.5,3.8
914,Company_914,2021,1808.2,11.7,2766.2,9.7
914,Company_914,2022,1741.9,11.3,1929.4,-3.7
914,Company_914,2023,1806.9,13.2,2484.1,3.7
914,Company_914,2024,1969.1,13.5,2193.1,9.0
914,Company_914,2025,1812.5,13.9,3416.9,-8.0
915,Company_915,2015,725.7,-2.8,3063.1,
915,Company_915,2016,823.6,-3.6,2946.0,13.5
915,Company_915,2017,897.3,-0.2,758.4,8.9
915,Company_915,2018,1012.8,-1.2,3734.2,12.9
915,Company_915,2019,1094.9,0.8,107.9,8.1
915,Company_915,2020,1248.1,0.3,55.9,14.0
915,Company_915,2021,1355.6,1.2,153.8,8.6
915,Company_915,2022,1341.5,1.8,426.4,-1.0
915,Company_915,2023,1429.7,3.1,606.3,6.6
915,Company_915,2024,1263.9,3.7,832.0,-11.6
915,Company_915,2025,1111.7,7.8,1224.4,-12.0
916,Company_916,2015,1153.5,5.1,906.4,
916,Company_916,2016,1173.8,10.1,1322.5,1.8
916,Company_916,2017,1104.6,15.0,2510.2,-5.9
916,Company_916,2018,1047.4,11.2,2242.2,-5.2
916,Company_916,2019,1259.6,8.4,1866.7,20.3
916,Company_916,2020,1430.0,12.0,1542.4,13.5
916,Company_916,2021,1502.1,12.2,3288.0,5.0
916,Company_916,2022,1447.0,14.3,3077.8,-3.7
916,Company_916,2023,1359.2,13.0,3758.2,-6.1
916,Company_916,2024,1365.4,10.4,2973.0,0.5
916,Company_916,2025,1468.4,10.5,2211.3,7.5
917,Company_917,2015,5942.4,8.0,4916.2,
917,Company_917,2016,6103.0,8.5,7524.0,2.7
917,Company_917,2017,6418.3,5.9,3428.2,5.2
917,Company_917,2018,7547.2,-3.6,22167.1,17.6
917,Company_917,2019,8975.6,1.0,796.1,18.9
917,Company_917,2020,9808.0,-4.6,22852.6,9.3
917,Company_917,2021,10815.1,-19.4,16405.3,10.3
917,Company_917,2022,13136.2,-13.3,33550.1,21.5
917,Company_917,2023,13214.8,-18.3,37625.0,0.6
917,Company_917,2024,14453.7,-17.8,64735.6,9.4
917,Company_917,2025,15478.0,-13.5,59528.3,7.1
918,Company_918,2015,1035.9,6.7,575.1,
918,Company_918,2016,924.9,6.5,693.0,-10.7
918,Company_918,2017,979.0,5.3,582.0,5.8
918,Company_918,2018,1095.2,7.3,1011.7,11.9
918,Company_918,2019,1104.1,6.4,840.0,0.8
918,Company_918,2020,1208.8,7.4,1236.6,9.5
918,Company_918,2021,1361.1,7.6,969.3,12.6
918,Company_918,2022,1514.8,7.2,1340.1,11.3
918,Company_918,2023,1616.0,7.7,1520.0,6.7
918,Company_918,2024,1717.4,7.9,1172.6,6.3
918,Company_918,2025,1848.8,7.8,2008.0,7.7
919,Company_919,2015,2871.1,11.7,5961.6,
919,Company_919,2016,3282.3,11.9,9382.1,14.3
919,Company_919,2017,3902.6,8.8,7976.1,18.9
919,Company_919,2018,4499.2,5.5,4245.5,15.3
919,Company_919,2019,5271.5,6.0,5843.5,17.2
919,Company_919,2020,6140.0,2.1,3167.9,16.5
919,Company_919,2021,6716.1,3.0,4943.0,9.4
919,Company_919,2022,7829.2,0.9,1384.9,16.6
919,Company_919,2023,10213.6,-0.5,14988.7,30.5
919,Company_919,2024,12045.9,-0.1,46797.8,17.9
919,Company_919,2025,13844.0,0.8,1950.3,14.9
920,Company_920,2015,1386.5,23.8,5625.8,
920,Company_920,2016,1508.9,22.5,5394.2,8.8
920,Company_920,2017,1488.6,22.2,6532.7,-1.3
920,Company_920,2018,1433.2,23.1,6037.6,-3.7
920,Company_920,2019,1418.0,22.5,4697.8,-1.1
920,Company_920,2020,1520.9,20.1,3237.3,7.3
920,Company_920,2021,1495.5,21.0,4109.3,-1.7
920,Company_920,2022,1303.5,22.6,3363.0,-12.8
920,Company_920,2023,1180.9,21.0,4376.6,-9.4
920,Company_920,2024,1198.7,22.0,3986.9,1.5
920,Company_920,2025,1191.7,25.3,2426.1,-0.6
921,Company_921,2015,2132.2,21.4,9413.8,
921,Company_921,2016,2430.0,20.7,10902.7,14.0
921,Company_921,2017,2837.5,17.5,5888.4,16.8
921,Company_921,2018,2995.2,20.4,8690.5,5.6
921,Company_921,2019,3279.4,20.1,14917.1,9.5
921,Company_921,2020,3614.8,20.8,17626.0,10.2
